x,y,total_volume_new
4159035.2204889,2867077.19832244,0
4159035.2204889,2866977.19832241,0
4159035.22048891,2867677.19832261,0
4159035.22048891,2867577.19832258,697.435792583181
4159035.22048891,2867477.19832255,0
4159035.22048891,2867377.19832252,0
4159035.2204889,2866077.19832216,0
4159035.2204889,2865977.19832213,0
4159035.2204889,2865877.1983221,0
4159035.2204889,2866377.19832224,500.637500054552
4159035.2204889,2866277.19832221,210.38399999477
4159035.2204889,2866177.19832219,0
4159035.2204889,2866877.19832238,0
4159035.2204889,2866677.19832233,0
4159035.22048886,2857677.19831979,2714.42485078489
4159035.22048885,2857577.19831976,5463.71149998782
4159035.22048885,2857477.19831974,0
4159035.22048885,2857377.1983197,0
4159035.22048886,2858077.1983199,0
4159035.22048886,2857977.19831988,0
4159035.22048886,2857877.19831985,0
4159035.22048886,2857777.19831982,0
4159035.22048886,2858477.19832002,2888.74200003757
4159035.22048886,2858377.19831999,630.700000013038
4159035.22048886,2858277.19831996,441.480000000726
4159035.22048886,2858177.19831993,0
4159035.22048886,2858877.19832013,0
4159035.22048886,2858777.1983201,0
4159035.22048886,2858677.19832007,0
4159035.22048886,2858577.19832005,0
4159035.22048885,2856477.19831945,0
4159035.22048885,2856877.19831956,0
4159035.22048885,2856777.19831953,0
4159035.22048885,2856677.19831951,0
4159035.22048885,2856577.19831948,0
4159035.22048885,2857277.19831968,0
4159035.22048885,2857177.19831965,772.763000011229
4159035.22048885,2857077.19831962,426.56210555357
4159035.22048885,2856977.1983196,213.764930277318
4159035.22048886,2859277.19832024,0
4159035.22048886,2859177.19832022,0
4159035.22048886,2859077.19832018,0
4159035.22048886,2858977.19832016,0
4159035.22048887,2859677.19832035,11900.853966213
4159035.22048887,2859577.19832033,0
4159035.22048886,2859477.1983203,0
4159035.22048886,2859377.19832027,0
4159035.22048887,2859777.19832039,5665.82352197915
4159035.22048875,2836877.19831387,0
4159035.22048875,2837277.19831398,0
4159035.22048875,2837177.19831396,2765.40921591688
4159035.22048875,2837077.19831392,663.042351609422
4159035.22048875,2836977.1983139,0
4159035.22048877,2841677.19831524,0
4159035.22048877,2841577.19831521,0
4159035.22048877,2842077.19831536,0
4159035.22048877,2841977.19831533,0
4159035.22048877,2841877.1983153,0
4159035.22048877,2841777.19831527,0
4159035.22048878,2842477.19831547,0
4159035.22048878,2842377.19831544,0
4159035.22048878,2842277.19831542,0
4159035.22048877,2842177.19831539,0
4159035.22048876,2840077.19831478,0
4159035.22048876,2839977.19831475,0
4159035.22048877,2840477.1983149,0
4159035.22048876,2840377.19831487,0
4159035.22048876,2840277.19831484,0
4159035.22048876,2840177.19831481,0
4159035.22048874,2834977.19831332,0
4159035.22048873,2833677.19831295,0
4159035.22048873,2834077.19831306,0
4159035.22048873,2833977.19831303,0
4159035.22048873,2833877.198313,0
4159035.22048873,2833777.19831297,0
4159035.22048873,2834477.19831317,0
4159035.22048873,2834377.19831315,0
4159035.22048873,2834277.19831312,0
4159035.22048873,2834177.19831309,0
4159035.22048874,2834877.19831329,0
4159035.22048874,2834777.19831326,0
4159035.22048874,2834677.19831323,0
4159035.22048873,2834577.1983132,0
4159435.22048887,2856077.19831934,0
4159435.22048887,2855977.19831931,0
4159435.22048887,2855877.19831929,0
4159435.22048887,2855777.19831926,0
4159435.22048888,2856477.19831946,0
4159435.22048888,2856377.19831943,0
4159435.22048888,2856277.1983194,0
4159435.22048888,2856177.19831937,0
4159435.22048888,2856877.19831957,52.9204590199515
4159435.22048888,2856777.19831954,0
4159435.22048888,2856677.19831951,0
4159435.22048888,2856577.19831948,0
4159435.22048888,2857277.19831968,0
4159435.22048888,2857177.19831966,0
4159435.22048888,2857077.19831962,0
4159435.22048888,2856977.19831959,0
4159435.22048887,2854477.19831889,0
4159435.22048887,2854577.19831892,0
4159435.22048882,2846477.19831661,1059.40800001658
4159435.22048882,2846377.19831659,0
4159435.22048882,2846277.19831656,0
4159435.22048882,2846177.19831653,0
4159435.22048883,2846877.19831673,0
4159435.22048883,2846777.1983167,0
4159435.22048883,2846677.19831667,0
4159435.22048883,2846577.19831664,0
4159435.22048883,2847277.19831684,393.935739105567
4159435.22048883,2847177.19831681,0
4159435.22048883,2847077.19831679,1352.64999998733
4159435.22048883,2846977.19831675,0
4159435.22048882,2846077.1983165,0
4159435.22048882,2845977.19831647,0
4159435.22048884,2849677.19831753,0
4159435.22048884,2849577.1983175,0
4159435.22048884,2849477.19831747,2154.24599991441
4159435.22048884,2849377.19831744,332.771173924953
4159435.22048884,2850077.19831764,0
4159435.22048884,2849977.19831761,0
4159435.22048884,2849877.19831758,0
4159435.22048884,2849777.19831755,0
4159435.22048893,2866077.19832216,0
4159435.22048893,2865977.19832214,1782.47113007791
4159435.22048892,2865877.1983221,0
4159435.22048893,2867277.1983225,0
4159435.22048893,2867377.19832252,0
4159435.22048889,2859277.19832025,0
4159435.22048889,2859177.19832022,0
4159435.22048889,2859077.19832019,0
4159435.22048889,2858977.19832016,0
4159435.22048889,2859677.19832036,0
4159435.22048889,2859577.19832033,0
4159435.22048889,2859477.1983203,0
4159435.22048889,2859377.19832028,0
4159435.22048888,2857677.19831979,0
4159435.22048888,2857577.19831977,0
4159435.22048888,2857477.19831974,384.851581952348
4159435.22048888,2857377.19831971,0
4159435.22048888,2857977.19831988,280.127370239468
4159435.22048888,2857877.19831985,536.311479621893
4159435.22048888,2857777.19831982,0
4159435.22048889,2858877.19832013,159.079499989143
4159435.22048889,2858777.19832011,5100.22772105275
4159435.22048889,2858677.19832007,0
4159435.22048889,2858577.19832005,0
4159435.2204888,2841677.19831524,0
4159435.2204888,2841577.19831521,0
4159435.2204888,2841477.19831519,0
4159435.2204888,2841377.19831516,0
4159435.2204888,2842077.19831536,0
4159435.2204888,2841977.19831533,0
4159435.2204888,2841877.1983153,0
4159435.2204888,2841777.19831527,0
4159435.2204888,2842477.19831547,0
4159435.2204888,2842377.19831545,0
4159435.2204888,2842277.19831542,0
4159435.2204888,2842177.19831539,0
4159435.22048881,2842877.19831559,0
4159435.22048881,2842777.19831556,0
4159435.2204888,2842677.19831553,0
4159435.2204888,2842577.1983155,0
4159435.22048876,2834477.19831318,0
4159435.22048876,2834377.19831315,0
4159435.22048876,2834277.19831312,0
4159435.22048877,2836877.19831387,0
4159435.22048877,2836777.19831384,0
4159435.22048878,2837077.19831393,0
4159435.22048878,2836977.19831389,0
4159335.22048892,2866077.19832216,0
4159335.22048892,2865977.19832214,804.479369896249
4159335.22048892,2865877.1983221,0
4159335.22048892,2866177.19832219,0
4159335.22048893,2867277.1983225,0
4159335.22048893,2867177.19832247,0
4159335.22048892,2867077.19832244,0
4159335.22048893,2867677.19832261,261.602000009455
4159335.22048893,2867577.19832258,1994.71800002754
4159335.22048893,2867477.19832255,0
4159335.22048893,2867377.19832252,2092.94400000907
4159335.22048888,2858877.19832013,0
4159335.22048888,2858777.19832011,3648.18627887825
4159335.22048888,2858677.19832007,0
4159335.22048888,2858577.19832005,0
4159335.22048888,2859277.19832025,0
4159335.22048888,2859177.19832022,0
4159335.22048888,2859077.19832019,0
4159335.22048888,2858977.19832016,0
4159335.22048889,2859677.19832036,0
4159335.22048889,2859577.19832033,0
4159335.22048889,2859477.1983203,0
4159335.22048888,2859377.19832028,0
4159335.22048887,2857277.19831968,3975.18199996697
4159335.22048887,2857177.19831965,0
4159335.22048887,2857077.19831962,547.514000009338
4159335.22048887,2856977.19831959,0
4159335.22048888,2857677.1983198,0
4159335.22048888,2857577.19831977,0
4159335.22048888,2857477.19831974,0
4159335.22048887,2857377.19831971,0
4159335.22048888,2857977.19831988,0
4159335.22048888,2857877.19831985,696.57765010572
4159335.22048888,2857777.19831982,0
4159335.22048888,2858477.19832002,0
4159335.22048888,2858377.19831999,395.999999994785
4159335.22048888,2858277.19831996,0
4159335.22048888,2858177.19831994,0
4159335.2204888,2842777.19831556,0
4159335.2204888,2842677.19831553,0
4159335.2204888,2842577.1983155,0
4159335.22048879,2841677.19831524,0
4159335.22048879,2841577.19831522,0
4159335.22048879,2841477.19831519,0
4159335.22048879,2842077.19831536,0
4159335.22048879,2841977.19831533,0
4159335.22048879,2841877.1983153,0
4159335.22048879,2841777.19831527,0
4159335.2204888,2842477.19831547,0
4159335.2204888,2842377.19831544,0
4159335.2204888,2842277.19831541,0
4159335.2204888,2842177.19831538,0
4159335.22048875,2834077.19831307,0
4159335.22048876,2834477.19831318,0
4159335.22048875,2834377.19831315,0
4159335.22048875,2834277.19831312,0
4159335.22048875,2834177.1983131,0
4159335.22048877,2836877.19831387,0
4159335.22048877,2836777.19831384,0
4159335.22048877,2837077.19831393,0
4159335.22048877,2836977.19831389,0
4159335.22048887,2856077.19831934,0
4159335.22048887,2855977.19831931,0
4159335.22048887,2855877.19831928,0
4159335.22048887,2855777.19831926,0
4159335.22048887,2856477.19831946,848.187999993935
4159335.22048887,2856377.19831943,0
4159335.22048887,2856277.1983194,0
4159335.22048887,2856177.19831937,0
4159335.22048887,2856877.19831957,16511.7789551332
4159335.22048887,2856777.19831954,2908.5740220666
4159335.22048887,2856677.19831951,0
4159335.22048887,2856577.19831948,0
4159335.22048882,2846077.1983165,0
4159335.22048882,2846477.19831661,0
4159335.22048882,2846377.19831659,0
4159335.22048882,2846277.19831656,0
4159335.22048882,2846177.19831653,0
4159335.22048882,2846877.19831673,0
4159335.22048882,2846777.1983167,0
4159335.22048882,2846677.19831667,0
4159335.22048882,2846577.19831664,0
4159335.22048882,2847277.19831684,277.572260862123
4159335.22048882,2847177.19831681,0
4159335.22048882,2847077.19831678,721.582000037935
4159335.22048882,2846977.19831675,0
4159335.22048883,2849677.19831753,0
4159335.22048883,2849577.1983175,235.139790440601
4159335.22048883,2849477.19831747,9876.64820960541
4159335.22048883,2849377.19831744,660.257826063363
4159335.22048884,2849977.19831761,0
4159335.22048884,2849877.19831758,0
4159335.22048884,2849777.19831755,1096.38669364946
4159335.22048882,2847677.19831696,362.377999996813
4159335.22048882,2847577.19831693,4450.47000005915
4159335.22048882,2847477.1983169,1289.40299997944
4159335.22048882,2847377.19831687,0
4159335.22048883,2848077.19831707,0
4159335.22048883,2847977.19831704,735.055999992229
4159335.22048882,2847877.19831701,0
4159335.22048882,2847777.19831698,934.255000038072
4159235.22048879,2842477.19831547,0
4159235.22048879,2842377.19831544,0
4159235.22048879,2842277.19831541,0
4159235.22048879,2842177.19831538,0
4159235.22048879,2842677.19831553,0
4159235.22048879,2842577.1983155,0
4159235.22048879,2841677.19831525,0
4159235.22048879,2841577.19831522,0
4159235.22048878,2841477.19831519,0
4159235.22048879,2842077.19831536,0
4159235.22048879,2841977.19831533,0
4159235.22048879,2841877.1983153,0
4159235.22048879,2841777.19831527,0
4159235.22048875,2834077.19831307,0
4159235.22048875,2833977.19831303,0
4159235.22048874,2833877.19831301,0
4159235.22048876,2836877.19831387,0
4159235.22048876,2837277.19831398,367.508762580343
4159235.22048876,2837177.19831395,0
4159235.22048876,2837077.19831393,0
4159235.22048876,2836977.1983139,0
4159235.22048875,2834477.19831317,0
4159235.22048875,2834377.19831315,0
4159235.22048875,2834277.19831312,0
4159235.22048875,2834177.19831309,0
4159235.22048875,2834577.19831321,0
4159635.22048881,2841277.19831513,0
4159635.22048881,2841677.19831525,0
4159635.22048881,2841577.19831522,0
4159635.22048881,2841477.19831519,0
4159635.22048881,2841377.19831516,0
4159635.22048882,2842077.19831536,0
4159635.22048882,2841977.19831533,0
4159635.22048881,2841877.19831531,0
4159635.22048881,2841777.19831528,0
4159635.22048882,2842477.19831548,0
4159635.22048882,2842377.19831544,0
4159635.22048882,2842277.19831542,0
4159635.22048882,2842177.19831539,0
4159635.22048882,2842877.19831559,0
4159635.22048882,2842777.19831556,0
4159635.22048882,2842677.19831554,0
4159635.22048882,2842577.19831551,0
4159635.22048882,2843077.19831565,0
4159635.22048882,2842977.19831562,0
4159635.22048888,2854477.19831889,0
4159635.22048888,2854377.19831886,0
4159635.22048888,2854277.19831883,0
4159635.22048888,2854777.19831897,0
4159635.22048888,2854677.19831895,0
4159635.22048888,2854577.19831892,0
4159635.22048889,2856877.19831957,0
4159635.22048889,2856777.19831954,0
4159635.22048889,2856677.19831951,0
4159635.22048889,2856577.19831948,0
4159635.22048889,2857277.19831968,1175.78500001901
4159635.22048889,2857177.19831966,0
4159635.22048889,2857077.19831962,266.821801306028
4159635.22048889,2856977.19831959,286.008000011463
4159635.2204889,2857677.1983198,0
4159635.2204889,2857577.19831977,0
4159635.2204889,2857477.19831974,0
4159635.2204889,2857377.19831971,0
4159635.2204889,2857977.19831988,5563.9915151492
4159635.2204889,2857877.19831985,15910.9433522548
4159635.2204889,2857777.19831982,0
4159635.22048889,2855677.19831923,1156.17650036877
4159635.22048889,2855577.1983192,0
4159635.22048889,2856077.19831935,0
4159635.22048889,2855977.19831931,0
4159635.22048889,2855877.19831929,0
4159635.22048889,2855777.19831926,0
4159635.22048889,2856477.19831946,0
4159635.22048889,2856377.19831943,0
4159635.22048889,2856277.1983194,0
4159635.22048884,2847077.19831679,0
4159635.22048884,2846977.19831675,325.585422181035
4159635.22048884,2846077.1983165,0
4159635.22048884,2845977.19831647,0
4159635.22048884,2846477.19831662,0
4159635.22048884,2846377.19831659,0
4159635.22048884,2846277.19831656,0
4159635.22048884,2846177.19831653,0
4159635.22048884,2846877.19831673,597.037577817542
4159635.22048884,2846777.1983167,180.587331036106
4159635.22048884,2846677.19831668,2880.18737120184
4159635.22048884,2846577.19831664,236.175999998488
4159635.22048886,2849677.19831753,0
4159635.22048885,2849577.19831749,0
4159635.22048885,2849477.19831747,1184.95449998195
4159635.22048885,2849377.19831744,0
4159635.22048886,2849877.19831759,0
4159635.22048886,2849777.19831756,0
4159635.22048894,2866177.19832219,0
4159635.22048894,2866077.19832216,0
4159635.22048894,2865977.19832213,0
4159635.22048894,2865877.19832211,0
4159635.2204889,2858877.19832013,0
4159635.2204889,2858777.19832011,0
4159635.2204889,2858677.19832008,0
4159635.2204889,2859277.19832024,0
4159635.2204889,2859177.19832022,0
4159635.2204889,2859077.19832019,0
4159635.2204889,2858977.19832016,0
4159635.22048891,2859577.19832033,0
4159635.22048891,2859477.1983203,0
4159635.22048891,2859377.19832027,0
4159535.2204888,2841277.19831513,0
4159535.22048881,2841677.19831524,0
4159535.22048881,2841577.19831521,0
4159535.22048881,2841477.19831519,0
4159535.2204888,2841377.19831516,0
4159535.22048881,2842077.19831536,0
4159535.22048881,2841977.19831533,0
4159535.22048881,2841877.19831531,0
4159535.22048881,2841777.19831527,0
4159535.22048881,2842477.19831548,0
4159535.22048881,2842377.19831544,0
4159535.22048881,2842277.19831542,0
4159535.22048881,2842177.19831539,0
4159535.22048881,2842877.19831559,0
4159535.22048881,2842777.19831556,0
4159535.22048881,2842677.19831553,0
4159535.22048881,2842577.1983155,0
4159535.22048881,2843077.19831565,0
4159535.22048881,2842977.19831562,0
4159535.22048887,2854477.19831889,0
4159535.22048887,2854377.19831887,0
4159535.22048887,2854277.19831883,0
4159535.22048888,2856477.19831946,0
4159535.22048888,2856377.19831943,0
4159535.22048888,2856277.1983194,0
4159535.22048888,2856177.19831937,0
4159535.22048889,2856877.19831957,0
4159535.22048889,2856777.19831954,0
4159535.22048888,2856677.19831951,0
4159535.22048888,2856577.19831948,0
4159535.22048889,2857277.19831968,0
4159535.22048889,2857177.19831966,0
4159535.22048889,2857077.19831962,0
4159535.22048889,2856977.19831959,0
4159535.22048889,2857677.19831979,0
4159535.22048889,2857577.19831977,0
4159535.22048889,2857477.19831974,898.08641805537
4159535.22048889,2857377.19831971,0
4159535.22048887,2854677.19831894,0
4159535.22048887,2854577.19831892,0
4159535.22048888,2855677.19831923,0
4159535.22048888,2856077.19831934,0
4159535.22048888,2855977.19831931,0
4159535.22048888,2855877.19831929,0
4159535.22048888,2855777.19831926,0
4159535.22048883,2846877.19831673,670.257020395738
4159535.22048883,2846777.1983167,784.931612423505
4159535.22048883,2846677.19831667,3352.91518538971
4159535.22048883,2846577.19831665,2456.57950000549
4159535.22048883,2846077.1983165,0
4159535.22048883,2845977.19831647,0
4159535.22048883,2846477.19831662,136.378500009468
4159535.22048883,2846377.19831659,0
4159535.22048883,2846277.19831656,0
4159535.22048883,2846177.19831653,0
4159535.22048885,2850077.19831764,0
4159535.22048885,2849977.19831761,0
4159535.22048885,2849877.19831758,0
4159535.22048885,2849777.19831755,1046.08800000697
4159535.22048885,2849677.19831753,0
4159535.22048885,2849577.1983175,458.496000002325
4159535.22048885,2849477.19831747,302.441999987047
4159535.22048893,2866077.19832216,0
4159535.22048893,2865977.19832213,0
4159535.22048893,2865877.19832211,0
4159535.2204889,2859677.19832036,0
4159535.2204889,2859577.19832033,0
4159535.2204889,2859477.1983203,0
4159535.2204889,2859377.19832027,0
4159535.22048889,2857977.19831988,2916.23262234627
4159535.22048889,2857877.19831985,5163.87351035964
4159535.22048889,2857777.19831982,644.597999995039
4159535.2204889,2858877.19832013,659.204999970621
4159535.2204889,2858777.19832011,799.200000031851
4159535.2204889,2858677.19832008,0
4159535.2204889,2859277.19832025,0
4159535.2204889,2859177.19832022,0
4159535.2204889,2859077.19832019,0
4159535.2204889,2858977.19832016,0
4158035.22048862,2826077.19831074,0
4158035.22048866,2834477.19831317,0
4158035.22048866,2834377.19831314,0
4158035.22048866,2834277.19831311,0
4158035.22048866,2834177.19831308,0
4158035.22048867,2834877.19831329,0
4158035.22048867,2834777.19831326,0
4158035.22048867,2834677.19831322,0
4158035.22048866,2834577.1983132,0
4158035.22048867,2835277.1983134,528.230499998759
4158035.22048867,2835177.19831337,0
4158035.22048867,2835077.19831334,0
4158035.22048867,2834977.19831331,0
4158035.22048867,2835677.19831352,0
4158035.22048867,2835577.19831349,0
4158035.22048867,2835477.19831346,0
4158035.22048867,2835377.19831343,0
4158035.22048866,2832877.19831271,0
4158035.22048865,2832777.19831268,0
4158035.22048865,2832677.19831265,0
4158035.22048865,2832577.19831262,0
4158035.22048866,2833277.19831282,0
4158035.22048866,2833177.1983128,0
4158035.22048866,2833077.19831277,0
4158035.22048866,2832977.19831273,0
4158035.22048866,2833677.19831294,2666.40500001521
4158035.22048866,2833577.19831291,0
4158035.22048866,2833477.19831288,0
4158035.22048866,2833377.19831285,0
4158035.22048866,2834077.19831305,469.264429480853
4158035.22048866,2833977.19831303,714.649570537219
4158035.22048866,2833877.198313,744.463340967288
4158035.22048866,2833777.19831297,0
4158035.22048867,2836077.19831363,0
4158035.22048867,2835977.1983136,0
4158035.22048867,2835877.19831357,9500.35599989598
4158035.22048867,2835777.19831354,17882.5672927121
4158035.22048867,2836477.19831374,0
4158035.22048867,2836377.19831372,0
4158035.22048867,2836277.19831369,0
4158035.22048867,2836177.19831366,0
4158035.22048868,2836677.1983138,0
4158035.22048868,2836577.19831377,0
4158035.22048863,2828077.19831133,0
4158035.22048863,2827977.1983113,0
4158035.22048863,2827877.19831126,0
4158035.22048863,2827777.19831124,0
4158035.22048863,2828477.19831144,0
4158035.22048863,2828377.19831141,0
4158035.22048863,2828277.19831138,0
4158035.22048863,2828677.1983115,0
4158035.22048863,2828577.19831147,3507.82869949937
4158035.22048862,2826277.1983108,0
4158035.22048862,2826177.19831078,0
4158035.22048862,2826877.19831098,0
4158035.22048862,2826777.19831095,0
4158035.22048863,2827277.1983111,0
4158035.22048863,2827177.19831106,0
4158035.22048862,2827077.19831103,4036.16999995122
4158035.22048862,2826977.19831101,0
4158035.22048863,2827577.19831118,0
4158035.22048863,2827477.19831115,0
4158035.22048863,2827377.19831112,0
4158035.22048865,2831277.19831225,0
4158035.22048865,2831177.19831222,2.11419002709445
4158035.22048865,2831077.19831219,69.2967348362086
4158035.22048865,2830977.19831216,0
4158035.22048865,2831677.19831237,0
4158035.22048865,2831577.19831234,0
4158035.22048865,2831477.19831231,0
4158035.22048865,2831377.19831227,0
4158035.22048865,2832077.19831248,0
4158035.22048865,2831977.19831245,0
4158035.22048865,2831877.19831242,0
4158035.22048865,2831777.19831239,0
4158035.22048865,2832477.19831259,0
4158035.22048865,2832377.19831257,0
4158035.22048865,2832277.19831254,0
4158035.22048865,2832177.19831251,0
4158035.22048864,2829677.19831179,0
4158035.22048864,2829577.19831175,0
4158035.22048864,2829477.19831172,0
4158035.22048864,2829377.1983117,0
4158035.22048864,2830077.1983119,0
4158035.22048864,2829977.19831187,0
4158035.22048864,2829877.19831185,0
4158035.22048864,2829777.19831181,0
4158035.22048864,2830477.19831202,0
4158035.22048864,2830377.19831199,0
4158035.22048864,2830277.19831196,0
4158035.22048864,2830177.19831193,0
4158035.22048865,2830877.19831213,0
4158035.22048864,2830777.1983121,0
4158035.22048864,2830677.19831208,0
4158035.22048864,2830577.19831204,0
4158035.22048883,2866477.19832226,0
4158035.22048883,2866377.19832224,0
4158035.22048883,2866277.19832221,933.148529097252
4158035.22048884,2867177.19832246,772.537500005867
4158035.22048884,2867077.19832243,0
4158035.22048883,2866977.19832241,512.040000010282
4158035.22048873,2847277.19831684,192.305023163464
4158035.22048873,2847177.19831681,205.041976843402
4158035.22048873,2847077.19831678,0
4158035.22048873,2847377.19831686,0
4158035.22048872,2845677.19831638,0
4158035.22048872,2845577.19831635,865.468671502755
4158035.22048872,2845477.19831632,796.204828511551
4158035.22048872,2845377.19831629,0
4158035.22048875,2851277.19831797,854.518002955336
4158035.22048875,2851177.19831794,369.291047045862
4158035.22048875,2851077.19831791,0
4158035.22048875,2850977.19831789,0
4158035.22048876,2851677.19831808,621.386999988882
4158035.22048875,2851577.19831806,0
4158035.22048875,2851477.19831803,0
4158035.22048875,2851377.198318,0
4158035.2204887,2842077.19831535,0
4158035.2204887,2841977.19831532,0
4158035.22048871,2844077.19831592,0
4158035.22048871,2843977.19831589,0
4158035.22048871,2843877.19831586,0
4158035.22048871,2843777.19831584,381.35984043986
4158035.22048872,2844377.19831601,0
4158035.22048872,2844277.19831598,0
4158035.22048872,2844177.19831595,0
4158035.22048872,2844877.19831615,0
4158035.22048872,2844777.19831612,0
4158035.22048872,2844677.19831609,0
4158035.22048872,2845277.19831627,0
4158035.22048872,2845177.19831623,4934.06540432908
4158035.22048872,2845077.19831621,2753.74771792499
4158035.22048872,2844977.19831618,717.818500020262
4158035.22048871,2842477.19831546,0
4158035.22048871,2842377.19831544,0
4158035.22048871,2842277.19831541,0
4158035.2204887,2842177.19831538,0
4158035.22048871,2842877.19831558,0
4158035.22048871,2842777.19831555,0
4158035.22048871,2842677.19831552,0
4158035.22048871,2842577.19831549,0
4158035.22048871,2843277.19831569,0
4158035.22048871,2843177.19831566,0
4158035.22048871,2843677.19831581,0
4158035.22048871,2843577.19831578,0
4158035.22048871,2843477.19831575,0
4158035.22048871,2843377.19831572,0
4158035.22048879,2858477.19832001,0
4158035.22048879,2858377.19831998,0
4158035.22048879,2858277.19831995,0
4158035.22048879,2858177.19831992,0
4158035.22048879,2858877.19832012,0
4158035.22048879,2858777.1983201,0
4158035.22048879,2858677.19832007,0
4158035.22048879,2858577.19832004,0
4158035.22048879,2859077.19832018,0
4158035.22048879,2858977.19832015,0
4158035.22048876,2852077.1983182,0
4158035.22048876,2851977.19831817,0
4158035.22048876,2851877.19831814,0
4158035.22048876,2851777.19831811,0
4158035.22048876,2852377.19831828,0
4158035.22048876,2852277.19831826,0
4158035.22048876,2852177.19831822,0
4158035.22048878,2856877.19831956,0
4158035.22048878,2856777.19831953,0
4158035.22048878,2856677.1983195,0
4158035.22048878,2856577.19831947,0
4158035.22048878,2857277.19831967,0
4158035.22048878,2857177.19831965,0
4158035.22048878,2857077.19831962,0
4158035.22048878,2856977.19831959,1056.6645000359
4158035.22048879,2857677.19831979,0
4158035.22048879,2857577.19831975,0
4158035.22048879,2857477.19831973,0
4158035.22048878,2857377.1983197,0
4158035.22048879,2858077.1983199,0
4158035.22048879,2857977.19831987,0
4158035.22048879,2857877.19831984,0
4158035.22048879,2857777.19831981,0
4158035.22048878,2856477.19831945,0
4158035.22048878,2856377.19831942,0
4158035.22048878,2856277.19831939,2322.67418244239
4158035.22048878,2856177.19831936,0
4157935.22048865,2834077.19831305,0
4157935.22048865,2833977.19831303,0
4157935.22048865,2833877.19831299,0
4157935.22048865,2833777.19831297,0
4157935.22048866,2834477.19831317,0
4157935.22048866,2834377.19831314,0
4157935.22048866,2834277.19831311,6271.88971452443
4157935.22048866,2834177.19831308,0
4157935.22048866,2834877.19831328,0
4157935.22048866,2834777.19831326,5757.56358249718
4157935.22048866,2834677.19831323,0
4157935.22048866,2834577.1983132,0
4157935.22048866,2835277.1983134,0
4157935.22048866,2835177.19831337,0
4157935.22048866,2835077.19831334,0
4157935.22048866,2834977.19831331,0
4157935.22048865,2832477.19831259,0
4157935.22048865,2832377.19831256,0
4157935.22048865,2832277.19831254,0
4157935.22048865,2832177.19831251,0
4157935.22048865,2832877.19831271,0
4157935.22048865,2832777.19831268,0
4157935.22048865,2832677.19831265,0
4157935.22048865,2832577.19831262,0
4157935.22048865,2833277.19831283,326.501999998279
4157935.22048865,2833177.19831279,0
4157935.22048865,2833077.19831277,0
4157935.22048865,2832977.19831273,0
4157935.22048865,2833677.19831294,0
4157935.22048865,2833577.19831291,0
4157935.22048865,2833477.19831288,0
4157935.22048865,2833377.19831285,0
4157935.22048866,2835677.19831351,453.001499995776
4157935.22048866,2835577.19831349,0
4157935.22048866,2835477.19831346,2232.98350000908
4157935.22048866,2835377.19831343,0
4157935.22048867,2836077.19831363,0
4157935.22048867,2835977.1983136,0
4157935.22048866,2835877.19831357,0
4157935.22048866,2835777.19831354,17257.9517840579
4157935.22048867,2836477.19831374,0
4157935.22048867,2836377.19831372,0
4157935.22048867,2836277.19831369,0
4157935.22048867,2836177.19831365,0
4157935.22048867,2836877.19831386,341.760000002384
4157935.22048867,2836777.19831383,0
4157935.22048867,2836677.1983138,0
4157935.22048867,2836577.19831377,0
4157935.22048862,2827677.19831121,0
4157935.22048862,2827477.19831115,0
4157935.22048862,2827377.19831112,0
4157935.22048862,2828077.19831133,0
4157935.22048862,2827977.1983113,0
4157935.22048862,2827877.19831126,0
4157935.22048862,2827777.19831124,0
4157935.22048863,2828477.19831144,0
4157935.22048862,2828377.19831141,0
4157935.22048862,2828277.19831138,0
4157935.22048862,2828177.19831135,0
4157935.22048861,2826077.19831074,0
4157935.22048861,2825977.19831072,0
4157935.22048861,2825877.19831069,0
4157935.22048861,2826277.1983108,0
4157935.22048861,2826177.19831078,0
4157935.22048862,2826877.19831098,0
4157935.22048862,2826777.19831095,0
4157935.22048862,2826677.19831092,0
4157935.22048862,2826577.19831089,0
4157935.22048862,2827277.1983111,0
4157935.22048862,2827177.19831106,0
4157935.22048862,2827077.19831104,0
4157935.22048862,2826977.198311,0
4157935.22048864,2830877.19831213,0
4157935.22048864,2830777.1983121,0
4157935.22048864,2830677.19831208,0
4157935.22048864,2830577.19831205,0
4157935.22048864,2831277.19831225,372.293999994406
4157935.22048864,2831177.19831222,15.8203435845673
4157935.22048864,2831077.19831219,77.8947315364378
4157935.22048864,2830977.19831216,0
4157935.22048864,2831677.19831236,0
4157935.22048864,2831577.19831233,0
4157935.22048864,2831477.1983123,0
4157935.22048864,2831377.19831227,0
4157935.22048864,2832077.19831248,0
4157935.22048864,2831977.19831245,0
4157935.22048864,2831877.19831242,0
4157935.22048864,2831777.19831239,0
4157935.22048863,2829677.19831179,0
4157935.22048863,2829577.19831175,0
4157935.22048863,2829477.19831172,0
4157935.22048863,2830077.1983119,0
4157935.22048863,2829977.19831187,0
4157935.22048863,2829877.19831184,0
4157935.22048863,2829777.19831181,0
4157935.22048864,2830477.19831202,0
4157935.22048864,2830377.19831199,0
4157935.22048863,2830277.19831196,0
4157935.22048863,2830177.19831193,0
4157935.22048872,2847277.19831683,0
4157935.22048872,2847177.1983168,0
4157935.22048872,2847077.19831678,0
